GameID,FileName,Extension,Platform,Genre,Description,Compatibility,Size,DownloadLink,CoverArtLink
PSX-8B96C54F,Iron Man & X-O Manowar in Heavy Metal,BIN,Sony PlayStation 1,General,Iron Man & X-O Manowar in Heavy Metal.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",559.76 MB,https://archive.org/download/Centuron-PSX/Iron Man & X-O Manowar in Heavy Metal.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iron%20Man%20%26%20X-O%20Manowar%20in%20Heavy%20Metal.png
PSX-DFF92507,Iron Man & X-O Manowar in Heavy Metal,CUE,Sony PlayStation 1,General,Iron Man & X-O Manowar in Heavy Metal.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",1.35 KB,https://archive.org/download/Centuron-PSX/Iron Man & X-O Manowar in Heavy Metal.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iron%20Man%20%26%20X-O%20Manowar%20in%20Heavy%20Metal.png
PSX-FE22E58A,Iron Soldier 3,BIN,Sony PlayStation 1,General,Iron Soldier 3.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",714.39 MB,https://archive.org/download/Centuron-PSX/Iron Soldier 3.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iron%20Soldier%203.png
PSX-CEBE0B30,Iron Soldier 3,CUE,Sony PlayStation 1,General,Iron Soldier 3.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",77 Bytes,https://archive.org/download/Centuron-PSX/Iron Soldier 3.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Iron%20Soldier%203.png
PSX-FC33ACD5,Irritating Stick,BIN,Sony PlayStation 1,General,Irritating Stick is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",82.19 MB,https://archive.org/download/Centuron-PSX/Irritating Stick (USA).bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Irritating%20Stick.png
PSX-4908A04E,Irritating Stick,CUE,Sony PlayStation 1,General,Irritating Stick is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",85 Bytes,https://archive.org/download/Centuron-PSX/Irritating Stick (USA).cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Irritating%20Stick.png
PSX-4B5E1C16,"Italian Job, The",BIN,Sony PlayStation 1,General,"Italian Job, The.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",704.97 MB,"https://archive.org/download/Centuron-PSX/Italian Job, The.bin",https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Italian%20Job%2C%20The.png
PSX-3F9869EB,"Italian Job, The",CUE,Sony PlayStation 1,General,"Italian Job, The.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",201 Bytes,"https://archive.org/download/Centuron-PSX/Italian Job, The.cue",https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Italian%20Job%2C%20The.png
PSX-1C516104,Jackie Chan Stuntmaster,BIN,Sony PlayStation 1,General,Jackie Chan Stuntmaster.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",584.29 MB,https://archive.org/download/Centuron-PSX/Jackie Chan Stuntmaster.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jackie%20Chan%20Stuntmaster.png
PSX-4AC10C38,Jackie Chan Stuntmaster,CUE,Sony PlayStation 1,General,Jackie Chan Stuntmaster.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",86 Bytes,https://archive.org/download/Centuron-PSX/Jackie Chan Stuntmaster.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jackie%20Chan%20Stuntmaster.png
PSX-7F61E603,Jade Cocoon - Die Tamamayu Legende,BIN,Sony PlayStation 1,General,Jade Cocoon - Die Tamamayu Legende.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",637.04 MB,https://archive.org/download/Centuron-PSX/Jade Cocoon - Die Tamamayu Legende.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jade%20Cocoon%20-%20Die%20Tamamayu%20Legende.png
PSX-DB5B4593,Jade Cocoon - Die Tamamayu Legende,CUE,Sony PlayStation 1,General,Jade Cocoon - Die Tamamayu Legende.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",97 Bytes,https://archive.org/download/Centuron-PSX/Jade Cocoon - Die Tamamayu Legende.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jade%20Cocoon%20-%20Die%20Tamamayu%20Legende.png
PSX-B17AAF81,Jarrett & Labonte Stock Car Racing,BIN,Sony PlayStation 1,Racing,"Jarrett & Labonte Stock Car Racing is an engaging Racing game released for the Sony PlayStation 1. This title offers a unique experience within the racing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",271.07 MB,https://archive.org/download/Centuron-PSX/Jarrett & Labonte Stock Car Racing (USA).bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jarrett%20%26%20Labonte%20Stock%20Car%20Racing.png
PSX-43194322,Jarrett & Labonte Stock Car Racing,CUE,Sony PlayStation 1,Racing,"Jarrett & Labonte Stock Car Racing is an engaging Racing game released for the Sony PlayStation 1. This title offers a unique experience within the racing genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",103 Bytes,https://archive.org/download/Centuron-PSX/Jarrett & Labonte Stock Car Racing (USA).cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jarrett%20%26%20Labonte%20Stock%20Car%20Racing.png
PSX-42DDECE8,Jeff Wayne's The War of the Worlds,BIN,Sony PlayStation 1,General,Jeff Wayne's The War of the Worlds.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",598.25 MB,https://archive.org/download/Centuron-PSX/Jeff Wayne's The War of the Worlds.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeff%20Wayne%27s%20The%20War%20of%20the%20Worlds.png
PSX-957C7684,Jeff Wayne's The War of the Worlds,CUE,Sony PlayStation 1,General,Jeff Wayne's The War of the Worlds.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",524 Bytes,https://archive.org/download/Centuron-PSX/Jeff Wayne's The War of the Worlds.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeff%20Wayne%27s%20The%20War%20of%20the%20Worlds.png
PSX-D75A9E70,Jeopardy!,BIN,Sony PlayStation 1,General,Jeopardy! is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",626.43 MB,https://archive.org/download/Centuron-PSX/Jeopardy! (USA).bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeopardy%21.png
PSX-7F502ED6,Jeopardy!,CUE,Sony PlayStation 1,General,Jeopardy! is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",78 Bytes,https://archive.org/download/Centuron-PSX/Jeopardy! (USA).cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeopardy%21.png
PSX-76767F8E,Jeopardy! - 2nd Edition,BIN,Sony PlayStation 1,General,Jeopardy! - 2nd Edition is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",710.81 MB,https://archive.org/download/Centuron-PSX/Jeopardy! - 2nd Edition (USA).bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeopardy%21%20-%202nd%20Edition.png
PSX-C39BF2A5,Jeopardy! - 2nd Edition,CUE,Sony PlayStation 1,General,Jeopardy! - 2nd Edition is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",92 Bytes,https://archive.org/download/Centuron-PSX/Jeopardy! - 2nd Edition (USA).cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeopardy%21%20-%202nd%20Edition.png
PSX-29BCCEBB,Jeremy McGrath Supercross 2000,BIN,Sony PlayStation 1,General,Jeremy McGrath Supercross 2000.bin is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",273.19 MB,https://archive.org/download/Centuron-PSX/Jeremy McGrath Supercross 2000.bin,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeremy%20McGrath%20Supercross%202000.png
PSX-72AFD188,Jeremy McGrath Supercross 2000,CUE,Sony PlayStation 1,General,Jeremy McGrath Supercross 2000.cue is a classic title for the Sony PlayStation 1. Experience the original gameplay and features that made this game a notable entry in its library.,"Use DuckStation or ePSXe. Highly compatible with almost any modern PC, Android, or iOS device. Requires original BIOS files for best accuracy.",154 Bytes,https://archive.org/download/Centuron-PSX/Jeremy McGrath Supercross 2000.cue,https://thumbnails.libretro.com/Sony%20-%20PlayStation/Named_Boxarts/Jeremy%20McGrath%20Supercross%202000.png
