GameID,FileName,Extension,Platform,Genre,Rating,Votes,Description,Compatibility,Size,DownloadLink,CoverArtLink
DOS-19E6BD9D,Automon v3.1,ZIP,DOS,Strategy,8.0/10,"4,376","Automon v3.1 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",83.71 KB,https://archive.org/download/total-dos-collection-a/Automon v3.1 (1991)(Ron Mignery) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Automon%20v3.1.png
DOS-1826553F,Automon v3.2,ZIP,DOS,Strategy,8.8/10,"2,855","Automon v3.2 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",84.50 KB,https://archive.org/download/total-dos-collection-a/Automon v3.2 (1991)(Ron Mignery) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Automon%20v3.2.png
DOS-4217ACD1,Automon v4.0,ZIP,DOS,Strategy,7.1/10,"4,949","Automon v4.0 [SW] is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",58.20 KB,https://archive.org/download/total-dos-collection-a/Automon v4.0 [SW] (1993)(Ron Mignery) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Automon%20v4.0.png
DOS-F8D3D6CF,Automon v4.1,ZIP,DOS,Strategy,8.4/10,"1,846","Automon v4.1 [SW] is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",67.98 KB,https://archive.org/download/total-dos-collection-a/Automon v4.1 [SW] (1993)(Ron Mignery) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Automon%20v4.1.png
DOS-87A949FD,Autonomy v1.05,ZIP,DOS,Strategy,6.2/10,"3,570","Autonomy v1.05 is an engaging Strategy game released for the DOS. This title offers a unique experience within the strategy genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",191.80 KB,https://archive.org/download/total-dos-collection-a/Autonomy v1.05 (1998)(Michael Adams Programming) [Strategy].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Autonomy%20v1.05.png
DOS-9A68A25D,Autowar,ZIP,DOS,Educational,6.7/10,"2,418","Autowar is an engaging Educational game released for the DOS. This title offers a unique experience within the educational genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",21.36 KB,https://archive.org/download/total-dos-collection-a/Autowar (Ru) (1995)(Kladov V.L.) [Educational].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Autowar.png
DOS-AC8705AE,Avalon,ZIP,DOS,Role-Playing (RPG),8.1/10,"4,625","Avalon is an engaging Role-Playing (RPG) game released for the DOS. This title offers a unique experience within the role-playing (rpg) genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.36 MB,https://archive.org/download/total-dos-collection-a/Avalon (1998)(MiG Outpost) [Role-Playing (RPG)].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Avalon.png
DOS-66AB2109,Avaruusromu,ZIP,DOS,Action,9.2/10,"4,660","Avaruusromu is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",104.10 KB,https://archive.org/download/total-dos-collection-a/Avaruusromu (Fi) [FW] (1995)(Jaakko Isosomppi) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Avaruusromu.png
DOS-77F2B1F5,Avenger 3D,ZIP,DOS,Action,6.9/10,"4,872","Avenger 3D is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",128.36 KB,https://archive.org/download/total-dos-collection-a/Avenger 3D (1998)(Shuchin Md. Taher) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Avenger%203D.png
DOS-3CC91415,Avenger,ZIP,DOS,Action,9.2/10,"3,983","Avenger [SW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",929.39 KB,https://archive.org/download/total-dos-collection-a/Avenger [SW] (1997)(Deadline) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Avenger.png
DOS-50E93799,Avenger of Rubicon v2.1,ZIP,DOS,"Adventure, Interactive Fiction",9.5/10,"2,727","Avenger of Rubicon v2.1 [SW] is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",83.99 KB,"https://archive.org/download/total-dos-collection-a/Avenger of Rubicon v2.1 [SW] (1990)(Conrad button) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Avenger%20of%20Rubicon%20v2.1.png
DOS-9C802E8F,Avenger v0.8,ZIP,DOS,Action,6.2/10,"1,975","Avenger v0.8 [SW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",330.94 KB,https://archive.org/download/total-dos-collection-a/Avenger v0.8 [SW] (1996)(Deadline) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Avenger%20v0.8.png
DOS-5B562EA3,Avenger v0.92,ZIP,DOS,Action,6.2/10,"4,259","Avenger v0.92 [SW] is an engaging Action game released for the DOS. This title offers a unique experience within the action genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",400.11 KB,https://archive.org/download/total-dos-collection-a/Avenger v0.92 [SW] (1996)(Deadline) [Action].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Avenger%20v0.92.png
DOS-49943E1B,"Aventura Espacial, La",ZIP,DOS,Adventure,8.3/10,"2,396","Aventura Espacial, La is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",398.13 KB,"https://archive.org/download/total-dos-collection-a/Aventura Espacial, La (Es) (1990)(Aventuras AD) [Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20Espacial%2C%20La.png
DOS-3DE57C9E,"Aventura Espacial, La",ZIP,DOS,Adventure,8.8/10,"2,318","Aventura Espacial, La is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",390.19 KB,"https://archive.org/download/total-dos-collection-a/Aventura Espacial, La (Es) [a1] (1990)(Aventuras AD) [Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20Espacial%2C%20La.png
DOS-5D20EC49,Aventura Espacial- En el anillo dorado,ZIP,DOS,Adventure,7.3/10,717,"Aventura Espacial- En el anillo dorado is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.78 MB,"https://archive.org/download/total-dos-collection-a/Aventura Espacial- En el anillo dorado (Es) (2007)(CAAD, Nightwolf) [Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20Espacial-%20En%20el%20anillo%20dorado.png
DOS-B10CBF1B,"Aventura Original, La",ZIP,DOS,Adventure,8.8/10,268,"Aventura Original, La is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",120.28 KB,"https://archive.org/download/total-dos-collection-a/Aventura Original, La (Es) (1989)(Aventuras AD) [Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20Original%2C%20La.png
DOS-043CEC7B,Aventura del Castillo del Vampiro,ZIP,DOS,"Adventure, Interactive Fiction",8.2/10,"3,749","Aventura del Castillo del Vampiro is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",34.90 KB,"https://archive.org/download/total-dos-collection-a/Aventura del Castillo del Vampiro (Es) (2000)(Anonymous) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20del%20Castillo%20del%20Vampiro.png
DOS-1557D1F5,Aventura en Wildland,ZIP,DOS,Adventure,8.3/10,"1,880","Aventura en Wildland is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",127.60 KB,https://archive.org/download/total-dos-collection-a/Aventura en Wildland (Es) (1989)(Infodisc) [Adventure].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20en%20Wildland.png
DOS-41048506,Aventura en Wildland,ZIP,DOS,Adventure,8.5/10,523,"Aventura en Wildland [h1] is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",127.60 KB,https://archive.org/download/total-dos-collection-a/Aventura en Wildland [h1] (Es) (1989)(Infodisc) [Adventure].zip,https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20en%20Wildland.png
DOS-1C2C039E,Aventura en el Siglo XXIV,ZIP,DOS,"Adventure, Interactive Fiction",8.7/10,"3,832","Aventura en el Siglo XXIV is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.39 MB,"https://archive.org/download/total-dos-collection-a/Aventura en el Siglo XXIV (Es) (1997)(RVM Productions) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventura%20en%20el%20Siglo%20XXIV.png
DOS-68091146,"Aventuras de Eudoxio, Las - Primera Parte - El Poder de la Kinbreton v1.9",ZIP,DOS,"Adventure, Interactive Fiction",6.4/10,"3,319","Aventuras de Eudoxio, Las - Primera Parte - El Poder de la Kinbreton v1.9 is an engaging Adventure, Interactive Fiction game released for the DOS. This title offers a unique experience within the adventure, interactive fiction genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",184.40 KB,"https://archive.org/download/total-dos-collection-a/Aventuras de Eudoxio, Las - Primera Parte - El Poder de la Kinbreton v1.9 (Es) [FW] (1998)(Daniel Cárdenas) [Adventure, Interactive Fiction].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventuras%20de%20Eudoxio%2C%20Las%20-%20Primera%20Parte%20-%20El%20Poder%20de%20la%20Kinbreton%20v1.9.png
DOS-8ED066DF,"Aventuras de Manolo Kabezabolo, Las",ZIP,DOS,Adventure,8.7/10,905,"Aventuras de Manolo Kabezabolo, Las is an engaging Adventure game released for the DOS. This title offers a unique experience within the adventure genre, featuring the signature mechanics and art style that fans of the series and platform enjoy.","Use DOSBox or DOSBox-Staging. Compatible with virtually all platforms including PC, Mac, Linux, and Mobile. Very low hardware requirements.",1.65 MB,"https://archive.org/download/total-dos-collection-a/Aventuras de Manolo Kabezabolo, Las (Es) (1997)(Digital Legion) [Adventure].zip",https://thumbnails.libretro.com/DOS/Named_Boxarts/Aventuras%20de%20Manolo%20Kabezabolo%2C%20Las.png
